number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence
2,97.06475,95.8966,96.88886072,95.72842236,0.691335646,0.683098171,11.6815,13.5722,5.84075,5.722742886,689.6,683.62,688.951486,682.9992232,0.692206907,0.680610847,59.8,108.02,29.9,29.29589732,189.5,192.8,188.7802956,192.1050464,0.689351676,0.652794943,33,54.4,16.5,16.1666323,9480.5,8886.6,9003.441009,8438.327131,0.643257872,0.685834394,5939.0,1073.4,2969.5,2909.503916,76.9,70.04,68.82673899,62.52989139,0.590081343,0.656204494,68.6,18.92,34.3,33.60699927,21.35,21.28,21.34713095,21.27724872,0.693012802,0.676083138,0.7,3.92,0.35,0.342928564,86.5,73.8,58.73670062,48.69374815,0.391952513,0.481831627,127.0,46.2,63.5,62.21703947,5.0,4.8,4.898979486,4.70431609,0.673011667,0.693147181,2,4.44e-16,1.0,0.979795897
3,70.12433333,83.13807143,64.52333252,81.07002643,1.025940765,0.808168435,60.507,38.59335714,25.4797438,15.54365079,960.0333333,853.3214286,931.4548974,837.9674339,1.068984307,0.932183239,570.1,380.5642857,233.1560326,165.7754341,124.0,138.5714286,115.6305627,131.3929583,1.027770091,0.810628595,111,75.78571429,47.68647607,44.94077736,5034.071333,6815.443857,541.9991904,3954.773779,0.628113727,0.649973586,10276.786,4405.484714,4198.235691,3232.93197,206.8,154.7428571,171.6256568,134.2853802,0.939266894,0.906970401,277.1,73.21428571,113.3598106,80.27917106,14.86666667,18.35714286,8.536543931,11.7291302,0.617569762,0.482603312,32.8,15.2,14.97048949,15.28905838,46.50963333,59.83206429,0.863248933,4.265445957,0.025240743,0.028101781,138.9911,59.57079286,65.40089831,68.56156256,5.666666667,5.928571429,5.646216173,5.922368782,1.095077862,0.876238255,1,2.642857143,0.471404521,0.257539377
4,97.9598,57.86573846,70.3033264,36.80284461,1.153075171,1.338527756,158.9674,12.51216923,62.01143299,54.5662413,768.4,995.7461538,708.6419799,924.5250578,1.301743094,0.872734528,810.6,667.5923077,329.0811526,352.2720247,165.75,114.9230769,139.8129418,89.84615494,1.255705145,1.341749077,205,22.23076923,78.31786195,79.71821676,5578.10725,3365.461769,815.4956461,70.49181611,1.018993456,0.930382622,9839.571,2066.922846,4030.690421,4067.582606,82.3375,110.7384615,60.72149283,89.96291576,1.1640132,0.802321609,127.05,74.35384615,51.12571974,47.21664127,10.8305,6.065692308,4.756464223,1.406268532,1.044742967,1.104243862,21.778,2.903538462,7.912969781,7.064923576,108.506645,96.32200462,7.438782555,1.091194812,0.329500146,0.199852625,399.97342,92.29338,168.4378466,166.4772873,2.25,2.076923077,2.213363839,2.063362233,1.368922361,1.201823024,1,0.846153846,0.433012702,0.266469355
4,76.4445625,51.96497692,59.35667247,35.49651334,1.199540745,1.288703016,121.3276,14.57991758,43.82335412,44.35007864,794.0,997.3072214,741.6293489,931.1357479,1.315004308,0.904882285,810.6,646.3810047,311.7434923,342.9767801,164.5,115.8963893,139.0005138,90.83665521,1.256700567,1.338359816,205,23.07692308,77.52580216,79.46179993,4235.85725,3012.686928,669.5565878,71.74722758,1.015407123,0.812725947,8958.571,2109.134108,3194.938946,3651.325628,77.2375,108.489011,53.52796465,85.66301096,1.105182174,0.77360481,127.05,72.96310832,54.83075523,49.71558311,8.1805,5.352926217,4.035568999,1.386815422,1.112098197,1.040593161,12.878,2.967324961,4.948155288,5.659576837,108.756645,98.3657103,7.55238461,1.182753886,0.336261916,0.203100618,399.97342,94.17746082,168.3010468,167.5540044,2.25,2.078492936,2.213363839,2.064676029,1.368922361,1.212347325,1,0.822605965,0.433012702,0.26894571
5,74.23165,51.25413,60.51522055,34.93985411,1.453747136,1.320575385,121.3276,20.82547692,39.44587456,44.194656,816.36,1004.365231,771.8910221,938.4052566,1.552506364,0.910760244,810.6,702.8732308,282.3952592,342.008674,160.0,114.5246154,139.595299,89.67653725,1.501217585,1.367926522,205,38.26769231,69.92281459,79.2303371,4816.6858,2944.061769,1074.903488,66.2726816,1.322213067,0.871486954,8958.571,2025.569,3084.729342,3627.334073,62.09,108.6227692,26.18682439,84.80704767,1.130427572,0.760246779,141.0,76.72384615,57.64474304,49.9755259,8.0144,5.223769231,4.549684585,1.333358584,1.384657053,1.080969264,12.878,2.928692308,4.438214668,5.625072945,111.005316,95.10662,13.13117315,1.090220412,0.785623847,0.240831414,399.97342,90.44722615,150.6001991,165.16018,2.2,2.076923077,2.168943542,2.063362233,1.594166699,1.223609493,1,1.067692308,0.4,0.266469355
5,89.33718,52.83748063,70.56064655,35.89380769,1.444537168,1.371465447,124.90825,20.04093696,46.91766658,45.26126191,740.52,994.0075099,692.5413311,927.1465897,1.53695956,0.926329051,810.6,684.041502,298.6430069,344.4522679,181.0,116.7944664,155.9381993,91.41530597,1.499861141,1.407073132,205,37.07114625,76.79322887,80.12360294,4716.6858,3059.818407,1059.408482,74.12096298,1.323930243,0.88697695,8958.571,2124.149972,3015.110657,3673.018146,72.09,108.4889328,53.11608165,85.86540911,1.357428929,0.797329905,127.05,74.30039526,50.1110407,49.48220381,7.9244,5.336071146,4.492557454,1.396670254,1.380830301,1.082457059,12.878,3.024901186,4.455304865,5.627245265,89.605316,99.01792545,8.418911599,1.211267907,0.457810242,0.205888518,399.97342,94.84768719,155.3296092,167.9665534,2.6,2.090909091,2.491461879,2.072200338,1.56495725,1.279281163,2,1.003952569,0.8,0.326128875
3,79.53263953,79.53263953,66.76259131,66.76259131,0.961068005,0.961068005,91.7284614,30.5761538,38.62357103,38.62357103,649.6666667,649.6666667,647.3356733,647.3356733,1.095066732,1.095066732,131.0,43.66666667,54.38047035,54.38047035,153.6666667,153.6666667,150.1890949,150.1890949,1.075601838,1.075601838,80,26.66666667,33.22983933,33.22983933,6193.333333,6193.333333,5530.367449,5530.367449,1.004227682,1.004227682,5870.0,1956.666667,2523.150588,2523.150588,80.13333333,80.13333333,74.85058966,74.85058966,1.037467295,1.037467295,64.8,21.6,26.97620351,26.97620351,14.83333333,14.83333333,12.61456282,12.61456282,0.939036388,0.939036388,19.8,6.6,8.595476847,8.595476847,118.6666667,118.6666667,94.73536694,94.73536694,0.874587641,0.874587641,181.0,60.33333333,82.43111602,82.43111602,4.0,4.0,3.914867641,3.914867641,1.077556327,1.077556327,2,0.666666667,0.816496581,0.816496581
4,70.1768675,77.18868375,45.64324266,58.2657023,1.071762669,0.894841025,128.09447,50.101375,52.656371,44.2755893,711.7,723.9125,703.4485784,719.3339298,1.375267763,1.196424365,259.1,292.1125,103.0993938,76.67120446,141.5,149.5,134.3478549,144.2274846,1.336745636,1.115536613,108,75.625,44.03123891,37.33296131,5846.5,7883.25,4576.286796,6121.595285,1.153479914,0.732434248,10120.0,5917.5,4108.833989,4710.728069,81.0,99.0875,67.67115841,88.88388305,1.231301772,0.98295878,106.9,52.075,43.64326981,36.5113146,32.05,30.4375,24.20296101,25.45040017,1.183090426,1.152621857,43.9,11.7625,18.85344796,16.01483199,85.0,117.5,53.01178265,89.17268302,1.047997014,0.812236819,137.0,73.375,65.18818911,56.40035461,4.0,4.75,3.833658625,4.559014114,1.342125723,1.019152002,3,2.625,1.224744871,1.299038106
4,76.797975,74.860605,68.84561542,70.61676512,1.276356556,1.177610814,98.2287,28.013725,37.17383592,28.17611542,656.575,778.42,623.4166052,756.4286283,1.335639259,1.041125924,527.7,357.555,209.0531197,171.1906937,191.5,158.1,181.8398486,151.2725653,1.337702233,1.265243923,139,50.25,58.52563541,49.90981867,4491.75,6009.7,3411.73954,5496.279291,1.190014393,0.954783634,7018.0,3106.8,2605.185634,1920.291569,40.5125,43.4925,32.04285107,32.93081886,1.174228708,0.840843771,64.05,29.4825,26.36167614,30.25135235,12.9575,17.9165,9.18758121,15.37357377,1.115043996,0.873747509,25.37,10.9635,9.428304129,8.483069772,61.75,59.3,51.63776065,53.32485878,1.244889386,1.051186375,82.0,28.9,30.87373479,22.98934536,2.75,3.55,2.340347319,3.277864547,1.240684292,0.958749921,4,1.95,1.479019946,1.283549765
4,77.587845,59.5006575,70.7337681,51.41854848,1.310841119,1.270425803,74.355,18.291595,28.01857822,31.64226043,851.625,887.05,841.2839272,874.3543104,1.374430855,1.029232101,335.4,503.1625,129.6821186,143.4665161,139.25,126.0,131.5912745,117.3367464,1.3316481,1.185729696,111,43.0625,45.77321815,49.15027976,6843.0,5049.0625,5585.366382,3761.193348,1.219542587,1.22488786,10063.0,1841.3125,3799.841905,3814.391375,135.2,154.425,117.6305689,138.9499154,1.263486843,0.844222249,146.3,106.44375,64.84431355,60.8627195,12.6575,10.098125,8.041235514,4.892702399,1.056653696,0.937109085,25.07,6.3625,9.854360393,10.76824627,31.43125,22.5228125,4.496269438,1.818098839,0.718841502,0.710206328,70.795,13.4675,31.64497795,29.18712826,5.25,5.5,5.180040128,5.449347853,1.373404312,1.037497347,2,3.0,0.829156198,0.707106781
4,79.86415,76.16214,78.01968873,74.68381614,1.363891709,1.333744158,45.225,15.81884,16.6672557,14.86784119,741.15,785.088,727.4849674,769.8165404,1.36797162,1.23568606,397.2,279.038,141.6342561,149.9633004,166.75,154.88,162.2644536,150.0106039,1.35995895,1.362026145,105,20.68,37.93003427,39.57152512,7150.25,6595.84,6188.879265,5930.681312,1.259097323,1.28321263,9740.0,1764.8,3543.582395,2922.33127,51.5075,51.97,30.95283751,33.57731152,1.03103399,0.959772622,96.27,30.494,40.6647288,37.31170433,18.8,19.866,16.74347089,17.83894246,1.284320709,1.147079454,19.7,9.48,8.192374503,8.187859549,71.0,64.34,63.82070488,59.27479065,1.283749865,1.31968746,85.0,13.54,32.41141774,27.27681066,4.0,4.02,3.662841501,3.73926894,1.305096372,1.222246738,4,1.6,1.58113883,1.421126314
6,87.78561667,44.36120227,64.90687527,30.99615582,1.534099632,1.63509312,188.3839,10.99836364,63.98986468,43.42688482,774.1166667,1011.715909,732.5641988,947.5491251,1.733900099,0.991277628,810.6,702.8522727,274.1326894,338.6596273,156.3333333,108.7727273,140.1169705,86.93897698,1.704239241,1.574677836,205,23.22727273,61.68918508,72.18375026,5501.904833,2591.915818,1344.000001,55.04006358,1.435245352,1.165340382,11848.571,1628.311455,4178.926522,3698.147983,50.65333333,101.9640909,17.7919077,59.55421918,1.138284462,0.650492368,141.0,77.69318182,57.69476916,57.67852812,6.902,4.657227273,4.278433567,1.229064491,1.574259224,1.273438467,12.878,2.286363636,3.967109779,5.189511314,130.6710967,105.4235891,24.4048471,1.338766194,1.232489231,0.812082476,399.97342,72.71277455,138.0763,154.3895721,2.166666667,2.022727273,2.139826388,2.018515412,1.778233306,1.327786803,1,1.045454545,0.372677996,0.149032694
5,72.32465,51.4245686,58.63710174,35.07627048,1.44461203,1.301370527,121.3276,21.15522815,40.05351182,44.23299541,787.02,1001.969451,745.0910123,935.8780515,1.551741321,0.901375348,810.6,702.5986852,279.1810982,342.5456001,162.8,114.9156999,142.2453388,89.99939369,1.504459863,1.35184149,205,38.89249807,69.42449136,79.30542354,4963.4858,2966.758157,1096.147284,67.72145916,1.318041665,0.838227689,8958.571,2064.261178,3206.849096,3639.951662,65.23,108.8299304,42.65503213,86.04720025,1.253393884,0.766717564,127.05,76.34810518,54.60631465,49.647662,9.3044,5.278612529,5.160593357,1.350086876,1.390197361,1.066284324,13.578,2.997834493,4.963869201,5.653229013,102.805316,96.42414535,12.07793525,1.11579198,0.713636562,0.213622612,399.97342,92.17446254,151.0028713,166.3129237,2.4,2.078886311,2.352158045,2.065005371,1.589026915,1.217377059,1,1.067285383,0.489897949,0.269561238
3,101.8460667,96.341386,100.3681591,94.70668415,1.084575919,1.081083552,39.75,14.670314,16.77727019,17.79639351,793.0333333,829.429,786.4955222,821.9228607,1.090139913,0.983471157,232.2,302.185,104.6009029,111.2489382,137.6666667,128.6,135.0712929,125.8952313,1.080385894,1.08869268,62,13.55,25.8370965,26.55258933,7539.666667,6795.9,7176.013777,6449.328778,1.050816557,1.094371559,5671.0,439.0,2320.864829,2272.464233,144.1333333,156.859,139.5443746,151.5390484,1.065499978,0.919852535,87.7,69.017,37.77497702,40.16219888,7.9,7.189,7.5310711,6.864065083,1.050361285,1.08685387,5.9,0.81,2.491318259,2.344563712,165.84,117.25,24.65181315,9.051897204,0.403231987,0.445466495,429.48,98.64,188.7507648,173.1808381,3.666666667,4.31,2.884499141,3.561490767,0.916464886,0.755385858,5,2.77,2.054804668,1.993464321
3,87.51929333,96.209919,82.51537115,94.42411965,1.044655872,0.769882398,67.7685,58.891194,27.92738113,16.95942711,673.9666667,673.7375,673.5153352,673.4406038,1.097938236,0.812622184,58.1,399.1725,24.82610633,20.20370866,171.3333333,182.725,169.9585828,181.1614184,1.09061289,0.736115644,53,120.825,21.63844316,22.88229392,7330.0,8070.5,7260.721905,8029.610699,1.089192835,0.737885619,2460.0,5326.5,1004.390362,775.4158562,82.83333333,90.2375,79.18755033,88.94270322,1.056713097,0.774416748,56.7,55.2225,23.39178393,14.13938979,18.86666667,21.55,16.23264261,18.92825637,0.978753122,0.551870897,19.8,16.38,8.548424156,8.464484627,50.66666667,55.525,48.22550145,54.66843174,1.053004551,0.770694044,36.0,34.125,14.88474237,8.921848183,4.666666667,4.75,4.641588834,4.728708045,1.093374718,0.771297618,1,3.0,0.471404521,0.433012702
3,20.69917953,15.48743591,19.21067986,14.26156522,1.033670608,0.970569435,16.1705386,5.408564093,7.076865388,6.642302165,704.9,768.56,698.3230347,766.05376,1.089514015,0.752111913,223.0,494.9866667,93.87782841,58.04498026,116.6666667,104.5333333,114.1799252,101.7426635,1.077644055,0.889388994,58,50.13333333,23.69716345,25.56786177,2299.333333,2283.466667,2260.040462,2256.286587,1.082169441,0.761659398,962.0,1460.0,408.8368324,334.1931311,24.56666667,22.13333333,12.30073365,13.28476633,0.754800339,0.479012394,42.5,18.4,17.53973267,13.03618895,23.13333333,36.36666667,16.69645783,28.30158263,0.784790778,0.332514277,41.3,32.62,19.01514017,19.28597648,140.6666667,76.33333333,100.504121,50.12784434,0.869607206,0.990831394,208.0,27.0,86.00904345,71.88571176,2.666666667,2.733333333,2.620741394,2.692548815,1.08219553,0.7387601,1,1.8,0.471404521,0.442216639
6,120.3752117,114.9973258,90.12286093,85.80790647,1.588257779,1.426934197,192.981,53.06154,71.7978261,72.36209308,761.05,760.6758333,725.7229104,725.6035104,1.740039963,1.626066118,772.0,187.2858333,259.4364582,258.9697585,150.6666667,152.1666667,136.7699812,137.4780453,1.716936499,1.536516194,171,52.225,53.66149043,56.34718765,6476.238167,5939.338167,1685.802688,1515.108267,1.519253351,1.397163336,11338.571,2607.761833,4032.489994,4036.012894,74.62166667,75.57658333,51.53696916,45.41285134,1.553096311,1.405459679,135.97,22.92425,47.78012502,51.03001289,7.215333333,8.0125,4.436085901,4.944589947,1.571534473,1.371273584,12.878,2.869666667,4.174245907,4.186227548,81.83776333,81.52109667,10.51874837,10.10329658,0.707297176,0.657849411,399.97342,66.66223667,142.8860173,143.0609809,3.0,2.991666667,2.798166414,2.738343893,1.721089149,1.542113754,3,1.158333333,1.154700538,1.319695882
4,137.514125,126.2993036,133.5617259,124.3487968,1.356379444,0.970979998,89.3115,78.33766071,34.32216959,24.62773494,671.425,594.4357143,658.6841797,587.6498077,1.366943932,0.959062286,328.0,372.875,133.3264298,99.76368583,173.5,163.3214286,173.1425198,162.9167747,1.384265846,0.931724559,29,105.25,10.9658561,11.77179914,12252.25,9038.785714,10825.46985,8300.540854,1.260854948,1.055423956,15871.0,4776.785714,6357.365821,4788.252226,86.4,49.38214286,71.78172007,40.80714833,1.223369254,1.213588657,122.1,17.74285714,48.31733643,39.16344007,14.115,6.675,10.02890097,4.695535092,1.116126627,1.23392173,22.74,2.010714286,9.884769851,7.523497714,98.25,81.57142857,67.11927611,67.08886707,1.162312374,0.812807238,139.0,57.0,57.51684536,37.15549236,4.75,3.571428571,4.559014114,3.451230221,1.347484877,1.077176769,3,1.928571429,1.299038106,1.049781318
2,148.3002,178.6403,135.3176361,168.1628191,0.606928634,0.372114251,121.3604,134.8303,60.6802,52.55059471,625.95,664.425,621.202141,660.7896677,0.685571753,0.509376024,153.9,389.925,76.95,66.64065482,181.0,162.0,176.9660984,159.0790749,0.670943961,0.639675068,76,52.5,38.0,32.90896534,6205.0,7992.5,5071.626958,7042.763069,0.516497146,0.284265823,7150.0,6677.5,3575.0,3096.040819,49.615,71.1575,24.60347536,47.75711639,0.24265459,0.109278181,86.17,67.8925,43.085,37.31270452,9.45,10.175,9.338094024,10.08886638,0.681328761,0.495596707,2.9,6.175,1.45,1.255736835,21.5,14.75,16.73320053,11.57003043,0.480439314,0.675665002,27.0,2.75,13.5,11.69134295,3.5,4.25,3.16227766,3.976353644,0.598269589,0.362210557,3,3.25,1.5,1.299038106
3,125.5995267,97.057714,73.65246335,46.76686001,0.812225088,0.864884307,171.8293,48.279014,80.32810736,85.05291478,871.8333333,924.82,859.6084691,910.7106933,1.084070548,0.956404344,325.6,388.91,151.2773465,160.9143673,153.3333333,132.1,137.2631736,114.9364719,1.007145869,1.065898471,133,26.5,61.11373732,65.14514564,12720.0,9975.0,8980.857462,6314.873246,0.874454448,0.960499765,16990.0,3865.0,7472.112597,7767.394994,89.33333333,103.47,73.95864807,85.11713925,0.932817288,0.726484834,122.9,67.95,50.59672805,54.48500803,58.66666667,70.3,50.95497757,61.13627989,0.953951605,0.73551489,70.0,45.5,32.76515765,34.70172906,122.3333333,121.1,110.7007605,111.1517383,1.013346601,0.9498853,113.0,52.9,47.79353745,43.46826429,5.0,4.7,4.932424149,4.638218962,1.085188613,1.076652319,2,0.8,0.816496581,0.781024968
5,61.357238,51.4164069,26.27015125,34.41237237,1.217666928,1.290689231,136.31906,21.29144676,49.46613524,44.3693535,897.46,1001.089143,831.1701514,934.9810482,1.534859202,0.949370453,810.6,681.7669252,347.2219613,342.6291299,142.2,115.1190384,114.6220835,90.21215161,1.428257038,1.357578654,205,38.82900349,82.44610361,79.29701421,3388.70378,2976.480732,112.5593997,66.99551899,1.01547149,0.81274487,8959.9101,2084.52819,3322.165544,3644.128218,76.65,108.3689415,57.15606834,85.7544666,1.382706037,0.800334205,127.05,74.5139589,49.05619227,49.55717634,6.656,5.293857309,2.716756166,1.366340022,1.178626016,1.046867241,12.878,3.043365646,5.374364483,5.650919354,87.041416,97.18485158,3.57900842,1.146918573,0.339767083,0.203282749,399.97342,93.05792555,156.6729031,166.8876844,2.0,2.069794494,1.888175023,2.052822046,1.557113098,1.230255064,2,1.046141915,0.632455532,0.283607317
2,67.4025,67.4025,66.40422577,66.40422577,0.678373317,0.678373317,23.115,11.5575,11.5575,11.5575,849.75,849.75,844.9009646,844.9009646,0.687446194,0.687446194,181.3,90.65,90.65,90.65,129.5,129.5,126.759615,126.759615,0.672061178,0.672061178,53,26.5,26.5,26.5,6346.5,6346.5,6159.935552,6159.935552,0.663896492,0.663896492,3055.0,1527.5,1527.5,1527.5,106.85,106.85,58.13604734,58.13604734,0.279956367,0.279956367,179.3,89.65,89.65,89.65,9.6,9.6,8.632496742,8.632496742,0.594130023,0.594130023,8.4,4.2,4.2,4.2,39.76,39.76,6.409368144,6.409368144,0.039409737,0.039409737,78.48,39.24,39.24,39.24,4.5,4.5,4.242640687,4.242640687,0.636514168,0.636514168,3,1.5,1.5,1.5
1,118.71,118.71,118.71,118.71,0.0,0.0,0.0,0.0,0.0,0.0,708.2,708.2,708.2,708.2,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,145.0,145.0,0.0,0.0,0,0.0,0.0,0.0,7310.0,7310.0,7310.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8,108.8,108.8,108.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0
1,92.90638,92.90638,92.90638,92.90638,0.0,0.0,0.0,0.0,0.0,0.0,663.6,663.6,663.6,663.6,0.0,0.0,0.0,0.0,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,0,0.0,0.0,0.0,8570.0,8570.0,8570.0,8570.0,0.0,0.0,0.0,0.0,0.0,0.0,87.6,87.6,87.6,87.6,0.0,0.0,0.0,0.0,0.0,0.0,26.8,26.8,26.8,26.8,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0.0,0.0,0.0
2,114.8141,109.465757,114.6038046,109.3814612,0.691316124,0.382405438,13.8918,81.460957,6.9459,4.431789025,781.9,742.322,780.2087221,741.644967,0.690984925,0.384661274,102.8,550.663,51.4,32.79545572,149.0,161.32,148.1384488,160.9593573,0.687370543,0.313530877,32,130.73,16.0,10.20870217,8593.5,10053.805,8381.618579,9962.367113,0.668593501,0.270394125,3793.0,8513.495,1896.5,1210.050229,115.9,124.524,115.3575745,124.2975821,0.688470722,0.31775361,22.4,100.443,11.2,7.146091519,15.5,12.266,14.92012064,12.0458663,0.655972433,0.478442335,8.4,7.735,4.2,2.67978432,227.0,383.31,101.5874008,308.5630197,0.206861666,0.042698631,406.0,377.79,203.0,129.5229088,3.0,1.46,2.236067977,1.203321151,0.450561209,0.670432921,4,0.31,2.0,1.276087771
5,92.60565,54.40001077,72.12631894,35.86695703,1.43294004,1.431640218,141.2506,18.39166615,50.80464634,48.95060316,754.04,1002.644615,709.4732998,936.0434554,1.543429824,0.919665132,810.6,688.1184615,290.0593222,343.53243,178.2,115.5076923,154.1289815,90.07701165,1.50269254,1.443794181,205,32.4,74.55843346,80.53935934,4968.8858,3110.723308,1096.897994,68.10797784,1.317855578,0.966726829,8958.571,2066.922846,3211.764517,3773.839251,72.09,110.1107692,53.11608165,88.57754107,1.357428929,0.805598379,127.05,75.77384615,50.1110407,48.12680326,8.5444,5.185692308,4.838645686,1.328859211,1.39593707,1.140345926,12.878,2.903538462,4.485207402,5.585494447,89.205316,96.12200462,8.14227593,1.074488875,0.443635929,0.19845146,399.97342,92.29338,155.5288132,166.5771911,2.4,2.076923077,2.352158045,2.063362233,1.589026915,1.276602098,1,0.984615385,0.489897949,0.266469355
3,109.0625,72.49,85.91860335,60.74911185,0.903929709,0.775913087,160.152,45.44596875,65.52657101,40.94543097,862.2,855.159375,854.5195719,844.0963584,1.089774152,0.803498218,279.5,441.153125,114.1816389,137.497136,146.6666667,132.90625,139.4053005,125.5018036,1.053170897,0.775886701,93,80.875,42.28737663,43.13812074,12323.33333,7848.75,8195.740004,5331.771832,0.823648071,0.651394175,20600.0,5520.0,8410.39172,5796.889117,155.0666667,154.81875,150.6202025,148.3913228,1.07011338,0.77639726,90.3,89.6875,36.90946882,44.41775713,16.47666667,12.4734375,9.919574915,6.668557418,0.816672517,0.476888872,24.27,10.0390625,10.57420236,10.11861052,100.0683333,79.78359375,16.64608571,6.814486002,0.698334046,0.232748203,149.795,74.90390625,70.61404019,74.75107268,6.0,6.0,6.0,6.0,1.098612289,0.81004301,0,2.8125,0.0,0.0
